flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
11199,C2.7,12420,False,True,929.6629589545,225.9445679983,2015-10-03 18:04:00,2015-10-03 18:15:00,2015-10-03 18:09:00
11200,B7.9,12427,True,True,429.6282635325,202.5049263476,2015-10-03 20:26:00,2015-10-03 21:01:00,2015-10-03 20:32:00
11201,B8.5,12427,False,True,451.2894425617,203.951029711,2015-10-03 23:07:00,2015-10-03 23:18:00,2015-10-03 23:12:00
11202,M1.0,12422,True,True,900.7794062731,-325.6885885535,2015-10-04 02:34:00,2015-10-04 02:48:00,2015-10-04 02:41:00
11203,B7.2,12427,True,True,582.5578195483,214.7714693381,2015-10-04 16:13:00,2015-10-04 16:30:00,2015-10-04 16:18:00
11204,B1.7,12427,True,True,825.3502064776,250.8564392064,2015-10-06 08:17:00,2015-10-06 11:26:00,2015-10-06 11:14:00
11205,B2.6,12427,True,True,893.1296690145,236.8699319126,2015-10-07 05:21:00,2015-10-07 05:45:00,2015-10-07 05:34:00
11206,B1.4,12427,True,True,895.5221295025,237.9246969233,2015-10-07 06:32:00,2015-10-07 06:40:00,2015-10-07 06:36:00
11207,B5.1,12427,True,True,874.0498990828,265.2643111168,2015-10-07 07:52:00,2015-10-07 08:05:00,2015-10-07 07:58:00
11208,B1.7,12427,True,True,921.6047491903,257.3939891935,2015-10-08 01:23:00,2015-10-08 01:31:00,2015-10-08 01:27:00
11209,B2.7,12427,True,True,922.837129251,262.3318579584,2015-10-08 06:07:00,2015-10-08 06:20:00,2015-10-08 06:14:00
11210,B1.8,12431,True,False,-918.2318156923,-279.0583810027,2015-10-09 21:34:00,2015-10-09 22:17:00,2015-10-09 21:39:00
11211,B1.5,12432,False,True,-797.5205441413,-415.4206316534,2015-10-10 10:58:00,2015-10-10 11:09:00,2015-10-10 11:04:00
11217,C4.5,12434,True,False,-950.9456329953,-137.7129102636,2015-10-13 01:12:00,2015-10-13 01:26:00,2015-10-13 01:16:00
11218,C1.2,12434,True,True,-950.0778832489,-139.551426008,2015-10-13 02:56:00,2015-10-13 03:11:00,2015-10-13 03:03:00
11219,C1.0,12434,False,True,-945.7567784386,-144.8658608075,2015-10-13 07:53:00,2015-10-13 08:37:00,2015-10-13 08:14:00
11220,B4.6,12434,True,True,-939.0142567868,-149.9708297308,2015-10-13 13:12:00,2015-10-13 13:21:00,2015-10-13 13:16:00
11221,C9.5,12434,True,True,-937.5158031445,-150.8941073651,2015-10-13 14:05:00,2015-10-13 14:14:00,2015-10-13 14:11:00
11224,B6.4,12434,True,True,-917.1856559003,-160.2941426754,2015-10-13 23:34:00,2015-10-13 23:46:00,2015-10-13 23:40:00
11225,B4.5,12434,True,True,-894.8429342913,-167.5264802283,2015-10-14 07:09:00,2015-10-14 07:16:00,2015-10-14 07:12:00
11226,B8.8,12434,True,True,-892.5491394124,-168.1711229596,2015-10-14 07:48:00,2015-10-14 07:57:00,2015-10-14 07:53:00
11227,C1.8,12434,True,True,-882.0580725921,-186.7546931969,2015-10-14 13:20:00,2015-10-14 13:45:00,2015-10-14 13:38:00
11228,B7.6,12432,True,True,-78.0299000037,-451.9897763631,2015-10-14 15:46:00,2015-10-14 16:02:00,2015-10-14 15:54:00
11229,C1.5,12434,True,True,-906.8016602346,-194.9396536733,2015-10-14 17:37:00,2015-10-14 18:00:00,2015-10-14 17:47:00
11230,B8.7,12434,True,True,-828.3104778351,-182.2693474198,2015-10-14 23:33:00,2015-10-14 23:44:00,2015-10-14 23:39:00
11231,C1.5,12434,True,True,-817.344469772,-184.181330453,2015-10-15 01:22:00,2015-10-15 02:30:00,2015-10-15 01:53:00
11232,B8.0,12434,True,True,-807.8554795026,-185.7385551011,2015-10-15 03:38:00,2015-10-15 03:49:00,2015-10-15 03:45:00
11233,B9.9,12434,True,True,-793.3291349888,-188.0062863135,2015-10-15 06:22:00,2015-10-15 06:40:00,2015-10-15 06:30:00
11235,C1.1,12434,True,True,-786.4244931594,-189.0331692199,2015-10-15 07:40:00,2015-10-15 07:49:00,2015-10-15 07:46:00
11236,B5.9,12434,True,True,-779.1945129693,-190.0895160264,2015-10-15 08:29:00,2015-10-15 09:07:00,2015-10-15 09:04:00
11237,B6.2,12434,True,True,-772.5012259081,-191.0159291192,2015-10-15 10:11:00,2015-10-15 10:24:00,2015-10-15 10:15:00
11239,C1.1,12434,True,True,-775.6021376774,-222.6395173241,2015-10-15 12:22:00,2015-10-15 12:31:00,2015-10-15 12:28:00
11240,C1.1,12434,True,True,-770.2792479687,-223.3937835547,2015-10-15 13:12:00,2015-10-15 13:28:00,2015-10-15 13:25:00
11242,C2.2,12434,True,True,-768.3864746152,-223.5919494645,2015-10-15 16:09:00,2015-10-15 16:21:00,2015-10-15 16:17:00
11243,C3.9,12434,True,True,-746.1219637438,-242.5283589335,2015-10-15 18:31:00,2015-10-15 18:41:00,2015-10-15 18:38:00
11247,C3.1,12434,True,True,-746.149654598,-242.4443811023,2015-10-15 21:35:00,2015-10-15 21:49:00,2015-10-15 21:41:00
11249,M1.1,12434,True,True,-725.4566824897,-245.035863248,2015-10-15 23:27:00,2015-10-15 23:37:00,2015-10-15 23:31:00
11250,B9.4,12434,True,True,-674.153454568,-234.6669751152,2015-10-16 04:45:00,2015-10-16 04:54:00,2015-10-16 04:49:00
11251,M1.1,12434,True,True,-681.4439591696,-249.8786521812,2015-10-16 06:11:00,2015-10-16 06:20:00,2015-10-16 06:16:00
11252,C3.4,12434,True,True,-667.528342892,-267.174653207,2015-10-16 08:57:00,2015-10-16 09:06:00,2015-10-16 09:03:00
11253,B8.3,12434,True,True,-637.6340594101,-238.0748573549,2015-10-16 09:58:00,2015-10-16 10:05:00,2015-10-16 10:02:00
11255,C3.8,12434,True,True,-615.8906544449,-239.9336016796,2015-10-16 12:44:00,2015-10-16 13:19:00,2015-10-16 13:07:00
11258,C1.1,12434,True,True,-579.2290260231,-242.7773796199,2015-10-16 17:54:00,2015-10-16 18:02:00,2015-10-16 17:59:00
11259,B7.8,12434,True,True,-564.6457149342,-243.8259769481,2015-10-16 19:49:00,2015-10-16 20:01:00,2015-10-16 19:52:00
11260,C1.1,12434,True,True,-548.1341510168,-244.9612093818,2015-10-16 21:53:00,2015-10-16 22:15:00,2015-10-16 21:58:00
11261,C3.4,12435,True,True,-881.2117021722,-307.2209578737,2015-10-17 01:21:00,2015-10-17 01:56:00,2015-10-17 01:40:00
11262,C1.3,12434,True,True,-509.1709930627,-247.421701148,2015-10-17 02:43:00,2015-10-17 02:59:00,2015-10-17 02:48:00
11263,C2.8,12435,True,True,-898.8050521794,-272.1902946461,2015-10-17 04:13:00,2015-10-17 04:22:00,2015-10-17 04:17:00
11264,C2.5,12434,True,True,-518.1229259768,-246.6906784392,2015-10-17 06:25:00,2015-10-17 06:32:00,2015-10-17 06:29:00
11265,C4.5,12434,True,True,-435.442944448,-202.3576085913,2015-10-17 12:31:00,2015-10-17 12:39:00,2015-10-17 12:35:00
11267,C1.8,12435,False,True,-847.7318548034,-286.677065351,2015-10-17 14:22:00,2015-10-17 14:39:00,2015-10-17 14:29:00
