flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
10660,B6.1,12371,True,True,811.774370043,194.6840279789,2015-06-26 20:07:00,2015-06-26 20:13:00,2015-06-26 20:10:00
10662,B5.5,12371,True,True,861.5128930823,198.740442595,2015-06-27 09:01:00,2015-06-27 09:07:00,2015-06-27 09:05:00
10663,C1.4,12371,True,True,867.8407015059,199.4098874113,2015-06-27 10:52:00,2015-06-27 11:24:00,2015-06-27 11:04:00
10664,B7.9,12371,True,True,910.8126307663,189.4663964839,2015-06-28 02:21:00,2015-06-28 02:28:00,2015-06-28 02:25:00
10665,C1.1,12371,True,True,915.9111739747,190.9270226339,2015-06-28 06:07:00,2015-06-28 06:16:00,2015-06-28 06:12:00
10666,B5.8,12371,True,True,900.1991875906,203.8532122977,2015-06-28 08:12:00,2015-06-28 08:17:00,2015-06-28 08:15:00
10667,B6.8,12373,True,True,-868.8693803616,231.8759399527,2015-06-28 15:04:00,2015-06-28 15:11:00,2015-06-28 15:08:00
10668,C1.9,12376,True,True,-919.3776298612,211.3496816235,2015-06-28 17:07:00,2015-06-28 17:18:00,2015-06-28 17:14:00
10669,C2.2,12371,True,True,919.4415574209,212.0512388713,2015-06-29 00:27:00,2015-06-29 00:42:00,2015-06-29 00:36:00
10670,C1.2,12373,True,True,-833.5487114375,227.502902332,2015-06-29 01:29:00,2015-06-29 02:03:00,2015-06-29 01:53:00
10672,C1.5,12373,True,True,-799.629465003,224.1517162933,2015-06-29 09:59:00,2015-06-29 10:19:00,2015-06-29 10:08:00
10673,C1.1,12376,True,True,-896.6764362555,202.6335708151,2015-06-29 13:42:00,2015-06-29 13:53:00,2015-06-29 13:48:00
10674,C2.3,12376,True,True,-884.6956506018,250.5858851262,2015-06-29 14:43:00,2015-06-29 15:05:00,2015-06-29 14:55:00
10675,C2.4,12373,True,True,-778.3556772568,222.1799144929,2015-06-29 17:58:00,2015-06-29 18:14:00,2015-06-29 18:07:00
10676,B6.6,12373,True,True,-736.3909960594,218.9483811205,2015-06-30 02:11:00,2015-06-30 02:18:00,2015-06-30 02:15:00
10677,B7.5,12373,True,True,-754.4389885187,268.6131545262,2015-06-30 05:22:00,2015-06-30 05:34:00,2015-06-30 05:28:00
10678,C1.4,12376,True,True,-849.2280650791,261.0753836315,2015-06-30 12:22:00,2015-06-30 12:59:00,2015-06-30 12:43:00
10679,C1.0,12376,True,True,-782.061241955,188.6334592755,2015-06-30 21:48:00,2015-06-30 22:24:00,2015-06-30 22:11:00
10680,B8.8,12376,True,True,-739.7791081858,185.2806869358,2015-07-01 05:40:00,2015-07-01 06:29:00,2015-07-01 06:13:00
10681,C1.4,12376,False,True,-670.8453652279,180.37833692,2015-07-01 22:42:00,2015-07-01 23:01:00,2015-07-01 22:51:00
10682,C1.0,12376,True,True,-652.1292827968,179.2760864642,2015-07-02 01:13:00,2015-07-02 02:05:00,2015-07-02 01:43:00
10683,C1.4,12373,True,True,-468.9206299307,220.495129464,2015-07-02 05:55:00,2015-07-02 06:33:00,2015-07-02 06:18:00
10684,C1.1,12373,True,True,-299.3267935424,183.55876355,2015-07-02 13:52:00,2015-07-02 14:01:00,2015-07-02 13:58:00
10685,C3.7,12376,True,True,-587.8383079064,208.0677539556,2015-07-02 15:23:00,2015-07-02 15:39:00,2015-07-02 15:30:00
10686,C1.2,12376,True,True,-467.7949169725,105.4374180703,2015-07-02 17:56:00,2015-07-02 20:26:00,2015-07-02 19:26:00
10687,C5.6,12378,True,True,-876.9905611146,-272.4793604664,2015-07-03 02:54:00,2015-07-03 03:09:00,2015-07-03 03:05:00
10688,C1.4,12373,True,True,-278.4623982019,246.7033056226,2015-07-03 03:52:00,2015-07-03 04:02:00,2015-07-03 03:58:00
10689,C1.2,12373,True,False,-174.6634841876,196.9681850579,2015-07-03 04:52:00,2015-07-03 05:04:00,2015-07-03 04:59:00
10690,C2.0,12378,True,True,-853.4835103338,-276.6687341505,2015-07-03 05:49:00,2015-07-03 06:02:00,2015-07-03 05:55:00
10691,C3.4,12378,True,True,-855.9804849594,-245.9218595717,2015-07-03 09:10:00,2015-07-03 09:24:00,2015-07-03 09:19:00
10692,C1.7,12378,True,True,-852.1147520593,-261.8342677808,2015-07-03 11:14:00,2015-07-03 11:32:00,2015-07-03 11:24:00
10694,M1.5,12378,True,True,-846.3363647019,-262.6917456344,2015-07-03 12:47:00,2015-07-03 12:53:00,2015-07-03 12:51:00
10695,B8.0,12378,True,True,-777.4446951093,-301.1709074056,2015-07-03 18:14:00,2015-07-03 18:27:00,2015-07-03 18:20:00
10696,C1.3,12378,True,True,-765.4782057994,-302.3632396835,2015-07-03 20:44:00,2015-07-03 20:57:00,2015-07-03 20:51:00
10697,C1.0,12378,True,True,-749.1125698979,-303.9048508714,2015-07-04 00:01:00,2015-07-04 00:17:00,2015-07-04 00:08:00
10698,B5.5,12376,True,True,-143.8497303,177.9894985929,2015-07-04 15:01:00,2015-07-04 15:08:00,2015-07-04 15:05:00
10699,B6.4,12378,True,True,-685.2241140036,-339.9919715979,2015-07-04 20:33:00,2015-07-04 20:55:00,2015-07-04 20:45:00
10700,B5.1,12378,True,True,-660.5207995984,-265.1007600763,2015-07-05 06:33:00,2015-07-05 06:44:00,2015-07-05 06:38:00
10702,B7.4,12381,True,True,-749.8980807005,247.0240636136,2015-07-05 08:52:00,2015-07-05 09:39:00,2015-07-05 09:15:00
10704,B9.4,12377,True,True,888.5150853708,-179.7121496166,2015-07-05 13:06:00,2015-07-05 13:35:00,2015-07-05 13:20:00
10705,C1.4,12381,True,True,-638.0074192528,189.7858272522,2015-07-06 01:26:00,2015-07-06 01:35:00,2015-07-06 01:31:00
10706,C1.2,12381,True,True,-607.1187935697,204.2843191802,2015-07-06 04:00:00,2015-07-06 04:12:00,2015-07-06 04:07:00
10707,C2.5,12381,True,True,-605.7435839237,236.4436754024,2015-07-06 07:31:00,2015-07-06 08:02:00,2015-07-06 07:50:00
10709,C1.3,12381,True,True,-581.9546138893,235.0660654145,2015-07-06 10:41:00,2015-07-06 10:57:00,2015-07-06 10:52:00
10713,C3.5,12381,True,True,-572.7507724473,218.1362120742,2015-07-06 16:19:00,2015-07-06 16:25:00,2015-07-06 16:22:00
10714,C4.9,12381,True,True,-544.9378007911,232.9875303294,2015-07-06 16:57:00,2015-07-06 17:10:00,2015-07-06 17:02:00
10715,M1.7,12381,True,True,-529.3294940593,248.19936332,2015-07-06 20:32:00,2015-07-06 20:50:00,2015-07-06 20:40:00
10716,C1.5,12381,True,True,-490.5378861539,246.4706568966,2015-07-06 23:06:00,2015-07-06 23:14:00,2015-07-06 23:09:00
10717,C1.3,12381,True,True,-463.253178627,147.8603304907,2015-07-07 02:52:00,2015-07-07 03:11:00,2015-07-07 03:00:00
10718,C1.1,12381,True,True,-441.8532361835,179.7502988869,2015-07-07 03:46:00,2015-07-07 03:58:00,2015-07-07 03:53:00
10721,C1.4,12381,True,True,-327.9694812358,191.9287590175,2015-07-07 17:27:00,2015-07-07 17:37:00,2015-07-07 17:31:00
10722,C1.1,12381,True,True,-330.8455396977,159.3184122826,2015-07-07 19:20:00,2015-07-07 19:33:00,2015-07-07 19:28:00
10723,C1.5,12381,True,True,-276.2614064373,174.199275524,2015-07-07 23:04:00,2015-07-07 23:13:00,2015-07-07 23:10:00
10725,C1.9,12381,True,True,-16.1170429057,153.2902630919,2015-07-09 03:31:00,2015-07-09 03:50:00,2015-07-09 03:37:00
10726,B9.7,12373,True,True,887.2976431944,247.1758126171,2015-07-09 18:21:00,2015-07-09 18:32:00,2015-07-09 18:28:00
10727,B7.3,12384,True,True,-709.4154727783,-387.5507130114,2015-07-10 01:21:00,2015-07-10 01:30:00,2015-07-10 01:26:00
10728,C1.1,12385,True,True,702.790370342,73.2290387986,2015-07-10 16:07:00,2015-07-10 16:19:00,2015-07-10 16:13:00
10729,B7.1,12385,True,True,748.5428315453,76.6476671007,2015-07-10 23:42:00,2015-07-10 23:49:00,2015-07-10 23:45:00
10730,C1.0,12385,True,True,834.2633590492,101.9096421804,2015-07-11 18:27:00,2015-07-11 18:41:00,2015-07-11 18:36:00
10731,B9.2,12385,True,True,861.6402711945,105.8417402782,2015-07-11 23:11:00,2015-07-11 23:25:00,2015-07-11 23:17:00
10732,B6.2,12385,True,True,900.9270208767,113.4386799537,2015-07-12 10:40:00,2015-07-12 11:03:00,2015-07-12 10:51:00
10733,B6.9,12385,True,True,904.4413438914,114.3290366108,2015-07-12 12:02:00,2015-07-12 12:35:00,2015-07-12 12:24:00
10734,B6.3,12386,False,True,-779.804527547,143.2422844397,2015-07-13 23:45:00,2015-07-13 23:50:00,2015-07-13 23:48:00
10737,C1.0,12381,True,True,783.1205401967,209.4925405584,2015-07-14 09:20:00,2015-07-14 09:27:00,2015-07-14 09:25:00
10738,C1.2,12387,True,True,-902.4744014114,275.1602675291,2015-07-14 12:03:00,2015-07-14 12:28:00,2015-07-14 12:10:00
10739,B8.1,12387,False,True,-902.4802813381,275.1567107988,2015-07-14 15:44:00,2015-07-14 16:12:00,2015-07-14 16:00:00
10740,B7.1,12387,False,True,-902.4829561664,275.1551269835,2015-07-14 17:23:00,2015-07-14 17:34:00,2015-07-14 17:27:00
10741,B5.8,12387,True,True,-803.2028160151,243.318639719,2015-07-16 21:00:00,2015-07-16 21:20:00,2015-07-16 21:11:00
10742,B5.1,12387,True,True,-723.8447001153,265.5104275483,2015-07-17 15:53:00,2015-07-17 16:05:00,2015-07-17 15:59:00
10743,C1.8,12388,True,True,887.966401631,209.4388584864,2015-07-18 14:28:00,2015-07-18 14:52:00,2015-07-18 14:42:00
10745,B6.4,12388,False,True,915.9656235173,227.5837591373,2015-07-20 04:32:00,2015-07-20 05:05:00,2015-07-20 04:52:00
10746,B5.3,12384,False,True,902.6432276459,-274.9707191158,2015-07-21 05:23:00,2015-07-21 06:20:00,2015-07-21 05:47:00
10747,B2.9,12387,True,True,51.0478989711,182.8476224319,2015-07-21 12:16:00,2015-07-21 12:25:00,2015-07-21 12:20:00
10748,B2.4,12386,True,True,717.5765431134,112.4481736129,2015-07-22 03:54:00,2015-07-22 04:01:00,2015-07-22 03:57:00
10749,C1.0,12389,True,True,-892.758993895,-202.2346663816,2015-07-24 03:07:00,2015-07-24 03:15:00,2015-07-24 03:12:00
10751,B4.9,12389,True,True,-887.2594965957,-203.9748985746,2015-07-24 05:02:00,2015-07-24 05:38:00,2015-07-24 05:17:00
10752,B5.2,12389,True,True,-878.3310539725,-206.5560082729,2015-07-24 08:05:00,2015-07-24 08:47:00,2015-07-24 08:23:00
10753,B4.6,12389,True,True,-873.7462423658,-207.7901319609,2015-07-24 09:47:00,2015-07-24 09:56:00,2015-07-24 09:52:00
10754,C2.0,12389,True,True,-862.1857035165,-256.0563368006,2015-07-24 14:35:00,2015-07-24 14:49:00,2015-07-24 14:44:00
10755,C2.6,12389,True,True,-844.7736591557,-260.2021964561,2015-07-24 17:49:00,2015-07-24 18:00:00,2015-07-24 17:55:00
10756,B4.6,12389,True,True,-833.7359677483,-216.7295962041,2015-07-24 20:45:00,2015-07-24 20:57:00,2015-07-24 20:49:00
10757,B6.9,12389,True,True,-820.1114477236,-219.2605308409,2015-07-24 23:33:00,2015-07-24 23:54:00,2015-07-24 23:39:00
10758,B4.0,12389,True,True,-648.1407370688,-225.909515339,2015-07-26 09:20:00,2015-07-26 09:26:00,2015-07-26 09:23:00
10759,B5.8,12389,True,True,-648.1434573301,-225.9495623052,2015-07-26 10:20:00,2015-07-26 10:26:00,2015-07-26 10:24:00
10760,B6.1,12389,True,True,-612.7040055541,-244.8672647028,2015-07-26 11:34:00,2015-07-26 11:39:00,2015-07-26 11:37:00
10761,C1.1,12389,True,True,-618.6416655574,-244.4113733707,2015-07-26 12:28:00,2015-07-26 12:36:00,2015-07-26 12:34:00
10762,B3.7,12390,True,True,18.6423538151,-330.1839325543,2015-07-27 03:40:00,2015-07-27 03:45:00,2015-07-27 03:43:00
10763,B3.9,12390,True,True,101.1758434332,-360.9460892684,2015-07-27 12:35:00,2015-07-27 12:43:00,2015-07-27 12:39:00
10764,B4.3,12390,False,True,210.3141425083,-359.737626604,2015-07-28 00:38:00,2015-07-28 00:47:00,2015-07-28 00:42:00
10765,B5.7,12393,True,True,-645.8699690816,196.4958427831,2015-07-30 23:28:00,2015-07-30 23:53:00,2015-07-30 23:46:00
10766,B5.9,12390,True,True,752.653019103,-295.4729199266,2015-07-31 03:55:00,2015-07-31 04:08:00,2015-07-31 04:02:00
10767,B8.0,12393,True,True,-535.9276403966,186.2152840105,2015-08-01 01:14:00,2015-08-01 01:37:00,2015-08-01 01:31:00
10768,B4.5,12390,True,True,886.2036922222,-237.4281810328,2015-08-01 17:04:00,2015-08-01 17:16:00,2015-08-01 17:10:00
10769,B8.0,12394,True,True,-742.319205269,223.0943876809,2015-08-01 17:47:00,2015-08-01 17:56:00,2015-08-01 17:51:00
10770,C1.5,12390,True,True,893.3135970664,-249.0220387111,2015-08-01 19:59:00,2015-08-01 20:10:00,2015-08-01 20:05:00
10771,B4.3,12394,False,True,-629.3583933397,127.1581872422,2015-08-01 21:00:00,2015-08-01 21:09:00,2015-08-01 21:03:00
10772,B7.5,12390,True,True,904.7238282096,-243.1965065829,2015-08-02 02:13:00,2015-08-02 02:28:00,2015-08-02 02:21:00
10775,B3.9,12390,False,True,913.6885654125,-235.9060212615,2015-08-02 10:00:00,2015-08-02 10:05:00,2015-08-02 10:03:00
10777,B4.0,12395,True,True,-923.3881673187,169.7357628839,2015-08-02 11:55:00,2015-08-02 12:03:00,2015-08-02 11:59:00
10779,B5.4,12391,True,True,131.6560072132,-14.1054184685,2015-08-03 05:37:00,2015-08-03 05:56:00,2015-08-03 05:48:00
