flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
52,B1.3,11072,True,False,-147.6813845451,-234.2161735504,2010-05-22 21:39:00,2010-05-22 21:52:00,2010-05-22 21:47:00
53,B1.4,11072,True,False,-78.8502850586,-234.5364575708,2010-05-23 05:09:00,2010-05-23 05:21:00,2010-05-23 05:15:00
57,B6.5,11072,True,False,484.2402412978,-242.3328918511,2010-05-25 15:46:00,2010-05-25 15:55:00,2010-05-25 15:51:00
59,B1.0,11075,True,False,733.9918021198,-304.3932935557,2010-06-02 18:41:00,2010-06-02 18:50:00,2010-06-02 18:45:00
65,B1.4,11076,True,False,795.7692231758,-307.8513507565,2010-06-06 02:50:00,2010-06-06 03:01:00,2010-06-06 02:55:00
66,B2.0,11077,True,False,811.4323931635,307.8476351427,2010-06-07 06:27:00,2010-06-07 06:34:00,2010-06-07 06:30:00
68,B1.4,11078,True,False,539.1823592433,-357.7636555472,2010-06-08 11:28:00,2010-06-08 11:43:00,2010-06-08 11:33:00
69,B1.2,11078,True,False,548.7634255384,-357.8011625294,2010-06-08 12:49:00,2010-06-08 12:58:00,2010-06-08 12:56:00
71,B2.3,11078,True,False,627.7969703024,-357.9900264536,2010-06-09 00:07:00,2010-06-09 01:07:00,2010-06-09 01:02:00
72,B5.1,11078,True,False,648.225940489,-373.286123629,2010-06-09 04:36:00,2010-06-09 05:36:00,2010-06-09 05:15:00
73,B2.5,11078,True,False,673.4638663766,-358.0637056324,2010-06-09 08:39:00,2010-06-09 08:53:00,2010-06-09 08:46:00
74,B1.1,11078,True,False,715.0804388637,-342.5734823826,2010-06-09 13:28:00,2010-06-09 13:34:00,2010-06-09 13:32:00
76,B2.7,11078,True,False,746.2916604434,-342.4672924025,2010-06-09 19:41:00,2010-06-09 19:54:00,2010-06-09 19:48:00
80,B1.4,11081,True,False,509.9551052075,347.9777904674,2010-06-11 10:51:00,2010-06-11 10:58:00,2010-06-11 10:55:00
82,B4.5,11081,True,False,578.0607649802,347.8423531726,2010-06-11 20:34:00,2010-06-11 20:54:00,2010-06-11 20:46:00
84,M2.0,11081,True,False,594.8690685371,363.110588434,2010-06-12 00:30:00,2010-06-12 01:02:00,2010-06-12 00:57:00
85,B3.8,11080,True,False,720.0559393399,-375.5153905347,2010-06-12 02:53:00,2010-06-12 03:03:00,2010-06-12 02:58:00
88,C6.1,11081,True,False,691.9729194375,348.3299585734,2010-06-12 09:02:00,2010-06-12 09:22:00,2010-06-12 09:17:00
91,B4.6,11079,True,False,857.6084823099,-385.6320308673,2010-06-13 02:28:00,2010-06-13 02:35:00,2010-06-13 02:31:00
92,M1.0,11079,True,False,851.6744808859,-400.5155363429,2010-06-13 05:30:00,2010-06-13 05:44:00,2010-06-13 05:39:00
94,B5.3,11081,True,False,782.8970153808,364.4322606834,2010-06-13 06:55:00,2010-06-13 07:00:00,2010-06-13 06:58:00
97,C1.2,11081,True,False,801.4181787001,349.4386101828,2010-06-13 08:06:00,2010-06-13 08:16:00,2010-06-13 08:13:00
99,C1.5,11081,True,False,778.5358596059,379.5162335511,2010-06-13 10:47:00,2010-06-13 10:55:00,2010-06-13 10:53:00
106,C1.5,11081,True,False,791.8809704182,424.8994281298,2010-06-14 00:44:00,2010-06-14 00:54:00,2010-06-14 00:51:00
109,B5.0,11082,True,False,-548.6213963968,430.3609643024,2010-06-17 10:23:00,2010-06-17 10:47:00,2010-06-17 10:33:00
111,B1.2,11082,True,False,-490.9379884726,428.9210262525,2010-06-17 18:44:00,2010-06-17 18:55:00,2010-06-17 18:49:00
112,B1.8,11082,True,False,-398.6152575882,441.2980384429,2010-06-18 11:58:00,2010-06-18 12:07:00,2010-06-18 12:04:00
113,B1.1,11082,True,False,-356.1547549381,440.4197415844,2010-06-18 17:49:00,2010-06-18 17:59:00,2010-06-18 17:54:00
114,B1.3,11082,True,False,292.4750960609,405.1057107288,2010-06-21 19:08:00,2010-06-21 19:14:00,2010-06-21 19:12:00
115,B1.0,11082,True,False,398.3542089851,405.6047128306,2010-06-22 09:01:00,2010-06-22 09:06:00,2010-06-22 09:04:00
119,B3.4,11082,True,False,795.6469837534,418.0444201251,2010-06-25 10:17:00,2010-06-25 10:25:00,2010-06-25 10:21:00
128,B1.0,11086,True,False,770.1840212312,263.8685324396,2010-07-06 10:02:00,2010-07-06 10:16:00,2010-07-06 10:11:00
130,B2.2,11087,True,False,-897.3714957861,291.0010746731,2010-07-07 20:41:00,2010-07-07 20:48:00,2010-07-07 20:45:00
131,B1.6,11087,True,False,-897.3718612841,290.9998486918,2010-07-07 21:39:00,2010-07-07 21:51:00,2010-07-07 21:45:00
132,B2.9,11087,True,False,-897.3721698627,290.9988352486,2010-07-07 22:27:00,2010-07-07 22:37:00,2010-07-07 22:32:00
133,B4.1,11087,True,False,-897.3733210908,290.9952124534,2010-07-08 01:19:00,2010-07-08 01:35:00,2010-07-08 01:27:00
134,B6.3,11087,True,False,-897.3739804106,290.9932383579,2010-07-08 02:53:00,2010-07-08 03:08:00,2010-07-08 02:59:00
135,C1.2,11087,True,False,-896.3058951455,287.9385670701,2010-07-08 22:03:00,2010-07-08 22:24:00,2010-07-08 22:16:00
137,B3.0,11087,True,False,-894.1414207099,285.8803785894,2010-07-09 01:44:00,2010-07-09 01:58:00,2010-07-09 01:49:00
138,C1.8,11087,True,False,-886.2029009063,281.6765482494,2010-07-09 08:53:00,2010-07-09 09:07:00,2010-07-09 09:01:00
139,B5.3,11087,True,False,-880.3137957023,279.5150591641,2010-07-09 12:36:00,2010-07-09 12:59:00,2010-07-09 12:42:00
140,B7.7,11087,True,False,-875.5500720299,278.0290639361,2010-07-09 15:00:00,2010-07-09 15:23:00,2010-07-09 15:14:00
142,B6.9,11087,True,False,-859.0432861804,273.8374855551,2010-07-09 22:19:00,2010-07-09 22:26:00,2010-07-09 22:22:00
143,B3.0,11087,True,False,-767.9968345417,276.0671430178,2010-07-10 20:06:00,2010-07-10 20:24:00,2010-07-10 20:13:00
144,B7.2,11087,True,False,-755.7691846583,274.6431713617,2010-07-10 22:34:00,2010-07-10 23:02:00,2010-07-10 22:49:00
145,B2.9,11087,True,False,-746.0878611212,273.557278678,2010-07-11 00:42:00,2010-07-11 00:57:00,2010-07-11 00:48:00
146,B4.2,11087,True,False,-671.3390558674,266.30395587,2010-07-11 15:58:00,2010-07-11 16:08:00,2010-07-11 16:02:00
147,B4.5,11087,True,False,-662.7282627733,265.5846002939,2010-07-11 17:19:00,2010-07-11 17:40:00,2010-07-11 17:28:00
148,B3.9,11087,True,False,-628.9335324899,278.6791310875,2010-07-12 05:11:00,2010-07-12 05:33:00,2010-07-12 05:20:00
150,B2.1,11087,True,False,-541.949032106,257.0392017102,2010-07-12 11:34:00,2010-07-12 11:44:00,2010-07-12 11:39:00
153,B2.9,11087,True,False,-409.040583282,233.9143641584,2010-07-13 08:31:00,2010-07-13 08:37:00,2010-07-13 08:35:00
154,B3.3,11087,True,False,-392.67553842,249.2965403231,2010-07-13 10:07:00,2010-07-13 10:16:00,2010-07-13 10:13:00
161,B3.1,11087,True,False,94.4993551506,239.1215186011,2010-07-16 01:40:00,2010-07-16 01:58:00,2010-07-16 01:49:00
163,B1.3,11087,True,False,292.7732763766,257.1207128528,2010-07-17 00:17:00,2010-07-17 00:26:00,2010-07-17 00:20:00
164,C2.4,11087,True,False,430.2442472909,308.5715736286,2010-07-17 17:27:00,2010-07-17 18:20:00,2010-07-17 18:01:00
165,B2.1,11087,True,False,615.7608165378,334.3627531212,2010-07-18 19:24:00,2010-07-18 19:30:00,2010-07-18 19:27:00
169,B5.5,11087,True,False,686.0687600947,340.3897976509,2010-07-19 07:27:00,2010-07-19 08:36:00,2010-07-19 07:52:00
170,B2.8,11089,True,False,-836.2638234335,-387.7387861229,2010-07-19 16:55:00,2010-07-19 17:00:00,2010-07-19 16:58:00
171,B2.2,11089,True,False,-804.4545991297,-395.8173696151,2010-07-20 04:08:00,2010-07-20 04:15:00,2010-07-20 04:12:00
173,B8.0,11089,True,False,-785.1097287384,-399.6906191811,2010-07-20 09:16:00,2010-07-20 10:03:00,2010-07-20 09:42:00
176,C1.4,11089,True,False,-723.5895447149,-380.542398219,2010-07-20 13:38:00,2010-07-20 13:50:00,2010-07-20 13:45:00
179,B4.6,11087,True,False,892.3942404322,263.1889996068,2010-07-21 04:34:00,2010-07-21 04:40:00,2010-07-21 04:37:00
181,B5.9,11087,True,False,902.0510744326,250.5203247223,2010-07-21 09:07:00,2010-07-21 09:25:00,2010-07-21 09:18:00
182,B3.9,11087,True,False,880.1775091909,275.3699307569,2010-07-21 12:27:00,2010-07-21 12:33:00,2010-07-21 12:30:00
183,B8.5,11087,True,False,883.7982738846,276.9431011218,2010-07-21 14:24:00,2010-07-21 14:49:00,2010-07-21 14:37:00
184,B4.6,11089,True,False,-663.8818394742,-431.152732178,2010-07-21 16:41:00,2010-07-21 16:47:00,2010-07-21 16:45:00
185,B8.5,11089,True,False,-652.1397591447,-432.4443968025,2010-07-21 18:45:00,2010-07-21 18:55:00,2010-07-21 18:51:00
186,B5.7,11087,True,False,896.3017794265,285.6177277246,2010-07-22 02:00:00,2010-07-22 02:09:00,2010-07-22 02:04:00
187,B6.9,11089,True,False,-564.4961645009,-482.6663763963,2010-07-22 06:28:00,2010-07-22 06:36:00,2010-07-22 06:32:00
190,B8.4,11089,True,False,-548.6458858994,-427.7276575629,2010-07-22 12:07:00,2010-07-22 12:26:00,2010-07-22 12:15:00
191,B5.9,11089,True,False,-540.1555343384,-456.9993194113,2010-07-22 15:10:00,2010-07-22 15:21:00,2010-07-22 15:16:00
192,B5.3,11087,True,False,898.0639371742,290.6800334449,2010-07-22 15:52:00,2010-07-22 16:15:00,2010-07-22 16:01:00
194,B3.8,11089,True,False,-522.3354666024,-429.7871046431,2010-07-22 17:19:00,2010-07-22 17:30:00,2010-07-22 17:23:00
196,B9.8,11089,True,False,-492.1612332792,-431.9129773358,2010-07-22 21:30:00,2010-07-22 21:45:00,2010-07-22 21:38:00
197,B5.2,11089,True,False,-459.6790102709,-490.6414097692,2010-07-23 00:19:00,2010-07-23 00:26:00,2010-07-23 00:24:00
198,B3.6,11089,True,False,-462.9345285059,-433.8194090094,2010-07-23 01:30:00,2010-07-23 01:45:00,2010-07-23 01:38:00
199,B3.6,11089,True,False,-415.344997582,-407.4046705003,2010-07-23 08:48:00,2010-07-23 09:02:00,2010-07-23 08:56:00
200,B9.3,11089,True,False,-346.426434116,-482.939517412,2010-07-23 15:16:00,2010-07-23 15:31:00,2010-07-23 15:23:00
206,B2.7,11089,True,False,125.7048564884,-463.2029954161,2010-07-26 00:32:00,2010-07-26 00:38:00,2010-07-26 00:36:00
207,B3.8,11091,True,False,813.3164203533,154.9797331513,2010-07-26 04:11:00,2010-07-26 04:18:00,2010-07-26 04:15:00
208,B2.3,11091,True,False,816.4356290454,155.4954650631,2010-07-26 04:54:00,2010-07-26 04:59:00,2010-07-26 04:57:00
209,B2.1,11089,True,False,173.8042230352,-462.6866126189,2010-07-26 06:10:00,2010-07-26 06:21:00,2010-07-26 06:14:00
210,B3.3,11089,True,False,219.809563652,-461.9359622358,2010-07-26 11:37:00,2010-07-26 11:45:00,2010-07-26 11:41:00
211,B3.1,11089,True,False,237.7893985534,-461.637164208,2010-07-26 15:06:00,2010-07-26 15:15:00,2010-07-26 15:10:00
212,B4.7,11089,True,False,249.1581103723,-461.3831814539,2010-07-26 16:25:00,2010-07-26 16:37:00,2010-07-26 16:32:00
213,B5.8,11089,True,False,265.2974138674,-460.9991569967,2010-07-26 18:24:00,2010-07-26 18:33:00,2010-07-26 18:29:00
214,B5.5,11089,True,False,319.3977151027,-459.4515309181,2010-07-27 01:00:00,2010-07-27 01:18:00,2010-07-27 01:07:00
215,B8.0,11089,True,False,340.990267543,-444.3122605307,2010-07-27 03:48:00,2010-07-27 04:09:00,2010-07-27 03:57:00
218,B6.0,11089,True,False,464.3098928324,-453.114502674,2010-07-27 19:14:00,2010-07-27 19:39:00,2010-07-27 19:31:00
221,B8.1,11089,True,False,579.1619361805,-445.280819037,2010-07-28 12:52:00,2010-07-28 13:15:00,2010-07-28 13:07:00
222,C2.8,11089,True,False,623.6363487068,-441.3116692024,2010-07-28 20:33:00,2010-07-28 20:49:00,2010-07-28 20:42:00
226,B9.0,11092,True,False,-813.7786743161,236.574599035,2010-07-30 02:21:00,2010-07-30 02:56:00,2010-07-30 02:27:00
227,B8.1,11092,True,False,-775.7875731385,179.5789682926,2010-07-30 08:11:00,2010-07-30 10:12:00,2010-07-30 09:18:00
228,B4.7,11092,True,False,-712.2606189505,187.142325611,2010-07-30 20:21:00,2010-07-30 20:32:00,2010-07-30 20:25:00
230,B4.7,11089,True,False,842.1112693383,-389.6821253176,2010-07-31 03:40:00,2010-07-31 04:19:00,2010-07-31 04:00:00
231,B4.8,11092,True,False,-612.6606139371,93.7282132699,2010-07-31 05:15:00,2010-07-31 05:32:00,2010-07-31 05:29:00
232,B3.1,11092,True,False,-635.5851826896,178.4525349532,2010-07-31 08:32:00,2010-07-31 08:56:00,2010-07-31 08:40:00
234,B7.4,11092,True,False,-566.8327142026,139.1453899913,2010-07-31 18:32:00,2010-07-31 19:26:00,2010-07-31 19:09:00
239,B1.8,11092,True,False,-218.1779408325,169.3472173272,2010-08-02 17:21:00,2010-08-02 17:30:00,2010-08-02 17:25:00
248,B6.6,11093,True,False,-909.4452338475,142.1641138987,2010-08-04 02:51:00,2010-08-04 02:58:00,2010-08-04 02:54:00
