flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
8771,C2.5,12149,False,True,-900.3973694327,168.4973370975,2014-08-22 01:56:00,2014-08-22 02:05:00,2014-08-22 02:01:00
8773,M1.2,12149,True,True,-889.3491117826,163.5973369901,2014-08-22 06:18:00,2014-08-22 06:34:00,2014-08-22 06:28:00
8774,C2.6,12149,True,True,-883.4953913898,161.3026738112,2014-08-22 08:30:00,2014-08-22 08:41:00,2014-08-22 08:34:00
8776,C2.2,12146,True,True,-16.2639783998,83.9653262903,2014-08-22 10:13:00,2014-08-22 10:46:00,2014-08-22 10:27:00
8777,C1.1,12149,True,True,-872.7964454431,157.496525398,2014-08-22 12:04:00,2014-08-22 12:11:00,2014-08-22 12:08:00
8778,C6.4,12149,True,True,-870.1452237801,156.618514385,2014-08-22 12:44:00,2014-08-22 13:01:00,2014-08-22 12:57:00
8779,C6.2,12146,True,True,49.379305725,17.5689647078,2014-08-22 15:40:00,2014-08-22 16:02:00,2014-08-22 15:52:00
8780,C3.5,12149,True,True,-826.5601315855,110.5351665618,2014-08-23 01:49:00,2014-08-23 02:09:00,2014-08-23 01:56:00
8781,C1.4,12148,True,False,-155.2648452558,-14.6543544307,2014-08-23 07:04:00,2014-08-23 07:56:00,2014-08-23 07:47:00
8782,C1.3,12149,True,True,-773.9681904055,133.5435727796,2014-08-23 11:19:00,2014-08-23 11:38:00,2014-08-23 11:27:00
8783,C2.2,12149,True,True,-771.2393465391,133.0124107528,2014-08-23 14:07:00,2014-08-23 14:22:00,2014-08-23 14:13:00
8784,C6.0,12146,True,True,224.6054985711,103.1390015496,2014-08-23 17:19:00,2014-08-23 17:31:00,2014-08-23 17:27:00
8785,C2.9,12149,True,True,-757.861754054,96.9411171857,2014-08-23 18:11:00,2014-08-23 18:22:00,2014-08-23 18:17:00
8786,C1.4,12149,True,True,-712.8880211902,106.7020876271,2014-08-23 22:26:00,2014-08-23 22:54:00,2014-08-23 22:43:00
8787,C1.6,12146,True,True,322.7012234274,23.5933331897,2014-08-24 00:08:00,2014-08-24 00:27:00,2014-08-24 00:16:00
8789,C5.5,12149,True,True,-658.330151675,116.1371024256,2014-08-24 04:53:00,2014-08-24 05:11:00,2014-08-24 05:02:00
8790,C2.8,12143,True,False,884.9594792535,-107.2344782784,2014-08-24 07:26:00,2014-08-24 07:57:00,2014-08-24 07:40:00
8791,C1.4,12149,True,True,-689.1197432536,136.7522313119,2014-08-24 09:35:00,2014-08-24 09:53:00,2014-08-24 09:46:00
8792,C1.7,12149,True,True,-646.8078154123,114.6714140489,2014-08-24 10:31:00,2014-08-24 11:08:00,2014-08-24 10:49:00
8793,M5.9,12151,True,True,-910.6049620069,-144.679162335,2014-08-24 12:00:00,2014-08-24 12:25:00,2014-08-24 12:17:00
8794,C1.8,12143,True,True,919.830906694,-93.534687145,2014-08-24 17:20:00,2014-08-24 17:29:00,2014-08-24 17:24:00
8795,C2.2,12142,True,True,903.3264478487,116.4514384289,2014-08-24 18:47:00,2014-08-24 19:45:00,2014-08-24 19:23:00
8796,C1.0,12150,True,True,-667.0427111541,-291.3139150046,2014-08-25 01:01:00,2014-08-25 01:18:00,2014-08-25 01:15:00
8797,C1.0,12149,True,True,-526.0973428704,52.3719244486,2014-08-25 04:12:00,2014-08-25 05:00:00,2014-08-25 04:50:00
8798,C1.1,12149,True,True,-510.9387455168,67.7956293306,2014-08-25 05:40:00,2014-08-25 06:00:00,2014-08-25 05:48:00
8800,B9.7,12146,True,True,574.4774270225,56.5896623551,2014-08-25 07:44:00,2014-08-25 08:01:00,2014-08-25 07:55:00
8801,B7.8,12150,True,True,-610.9544597275,-282.6235653744,2014-08-25 11:15:00,2014-08-25 11:20:00,2014-08-25 11:18:00
8802,B7.6,12146,True,True,584.1435452717,-9.3148139222,2014-08-25 12:49:00,2014-08-25 12:57:00,2014-08-25 12:52:00
