flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
2684,M1.3,11319,True,True,900.4962945536,173.1475142941,2011-10-21 12:53:00,2011-10-21 13:08:00,2011-10-21 13:00:00
2685,C1.5,11319,True,True,902.5654877445,173.791762673,2011-10-21 13:40:00,2011-10-21 13:46:00,2011-10-21 13:44:00
2686,C2.7,11319,True,True,929.0647002855,95.3282968504,2011-10-21 17:00:00,2011-10-21 17:10:00,2011-10-21 17:04:00
2687,M1.3,11314,True,True,852.03689611,387.7651322431,2011-10-22 10:00:00,2011-10-22 13:09:00,2011-10-22 11:10:00
2688,C4.1,11324,True,True,-385.0889410223,120.4673362079,2011-10-22 15:14:00,2011-10-22 15:29:00,2011-10-22 15:20:00
2689,C2.2,11325,True,True,-665.1859223084,222.3175878444,2011-10-22 19:11:00,2011-10-22 19:23:00,2011-10-22 19:17:00
2690,C1.7,11325,True,True,-645.7803086154,203.8753611572,2011-10-22 20:39:00,2011-10-22 20:47:00,2011-10-22 20:43:00
2691,C2.1,11330,False,True,-856.8094356097,26.7405288795,2011-10-23 05:28:00,2011-10-23 05:34:00,2011-10-23 05:31:00
2692,C2.5,11324,True,True,-117.8686045988,81.2456168419,2011-10-23 11:42:00,2011-10-23 11:53:00,2011-10-23 11:47:00
2693,C1.0,11330,True,True,-835.4606509495,91.7393391559,2011-10-23 22:26:00,2011-10-23 22:41:00,2011-10-23 22:37:00
2694,B9.5,11321,True,True,908.0625662887,-281.8933063093,2011-10-25 03:36:00,2011-10-25 03:50:00,2011-10-25 03:41:00
2695,C1.7,11330,True,True,-524.5714914396,64.0406214663,2011-10-25 20:01:00,2011-10-25 20:35:00,2011-10-25 20:19:00
2698,C1.2,11324,False,True,500.0649979428,130.9411667462,2011-10-26 09:08:00,2011-10-26 10:22:00,2011-10-26 10:01:00
2699,B6.9,11330,False,True,-286.1989006542,72.9226624009,2011-10-27 00:53:00,2011-10-27 01:10:00,2011-10-27 01:02:00
2700,C2.6,11333,True,True,-242.2184664165,190.3716259692,2011-10-27 18:38:00,2011-10-27 18:49:00,2011-10-27 18:44:00
2701,C1.0,11333,True,True,-135.7245015334,189.2954284764,2011-10-28 06:07:00,2011-10-28 06:20:00,2011-10-28 06:14:00
2702,C1.0,11324,True,True,778.2999087177,138.5394445883,2011-10-28 07:01:00,2011-10-28 07:07:00,2011-10-28 07:04:00
2703,B9.3,11324,True,True,792.4290360212,157.3176443715,2011-10-28 08:12:00,2011-10-28 08:18:00,2011-10-28 08:16:00
2704,B8.7,11324,True,True,798.9412553453,158.1988043162,2011-10-28 09:19:00,2011-10-28 09:41:00,2011-10-28 09:31:00
2705,C1.7,11324,True,True,816.8831589356,126.6379950938,2011-10-28 11:48:00,2011-10-28 12:42:00,2011-10-28 12:17:00
2706,C1.4,11324,True,True,845.6222041619,165.5636638935,2011-10-29 02:08:00,2011-10-29 02:28:00,2011-10-29 02:15:00
2707,C1.9,11325,True,True,607.9169963338,225.2338234055,2011-10-29 09:17:00,2011-10-29 09:26:00,2011-10-29 09:22:00
2709,C3.0,11324,True,True,868.8900540626,170.0046461763,2011-10-29 14:44:00,2011-10-29 15:01:00,2011-10-29 14:52:00
2713,C1.5,11334,False,True,-477.6570224245,152.5707367575,2011-10-30 14:44:00,2011-10-30 14:57:00,2011-10-30 14:49:00
2714,C1.9,11330,True,True,494.8059894777,69.1758561673,2011-10-30 17:09:00,2011-10-30 17:15:00,2011-10-30 17:12:00
2715,C1.5,11334,True,True,-426.5822937547,150.750012687,2011-10-30 20:44:00,2011-10-30 21:02:00,2011-10-30 20:52:00
2718,C1.2,11334,False,True,-409.6140642168,150.2085784892,2011-10-30 22:33:00,2011-10-30 23:07:00,2011-10-30 22:50:00
2719,C2.3,11330,True,True,560.1443382549,73.0199155397,2011-10-31 00:50:00,2011-10-31 01:29:00,2011-10-31 01:10:00
2720,C2.7,11334,False,True,-352.2337294184,148.6662201062,2011-10-31 05:14:00,2011-10-31 05:25:00,2011-10-31 05:21:00
2721,C1.3,11324,False,True,940.7990483553,213.7032584822,2011-10-31 07:54:00,2011-10-31 08:10:00,2011-10-31 07:59:00
