flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
3760,M4.7,11476,True,True,-478.5908826573,259.2865515878,2012-05-09 12:21:00,2012-05-09 12:36:00,2012-05-09 12:32:00
3761,M1.8,11476,True,True,-355.4447373212,149.2654245166,2012-05-09 14:02:00,2012-05-09 14:14:00,2012-05-09 14:08:00
3762,C2.1,11476,True,True,-340.0387863645,149.4415738248,2012-05-09 16:26:00,2012-05-09 16:45:00,2012-05-09 16:42:00
3766,C9.1,11476,True,True,-379.6216614435,213.465793924,2012-05-09 20:45:00,2012-05-09 20:55:00,2012-05-09 20:52:00
3770,C1.0,11476,True,True,-360.6526748859,213.7735815878,2012-05-09 22:58:00,2012-05-09 23:04:00,2012-05-09 23:01:00
3771,B7.7,11476,True,True,-351.7696659309,213.9110087092,2012-05-09 23:57:00,2012-05-10 00:04:00,2012-05-10 00:01:00
3773,B8.5,11474,False,True,365.4978293899,309.2596240078,2012-05-10 00:48:00,2012-05-10 00:53:00,2012-05-10 00:51:00
3774,C2.4,11476,True,True,-303.7898279587,247.0498486836,2012-05-10 01:44:00,2012-05-10 01:52:00,2012-05-10 01:48:00
3777,M5.7,11476,True,True,-348.1536770142,261.9440635302,2012-05-10 04:11:00,2012-05-10 04:23:00,2012-05-10 04:18:00
3778,C7.9,11476,True,True,-274.6866166415,215.0870237222,2012-05-10 05:04:00,2012-05-10 05:16:00,2012-05-10 05:10:00
3780,C3.1,11476,True,True,-272.8162842121,247.3173563758,2012-05-10 05:55:00,2012-05-10 06:06:00,2012-05-10 06:01:00
3782,C1.4,11476,True,True,-242.3785241786,231.5956078988,2012-05-10 07:32:00,2012-05-10 07:38:00,2012-05-10 07:35:00
3783,B8.9,11476,True,True,-242.3771181037,231.5514432163,2012-05-10 08:08:00,2012-05-10 08:14:00,2012-05-10 08:11:00
3784,C1.0,11476,True,True,-258.1159724966,231.1424112946,2012-05-10 10:22:00,2012-05-10 10:39:00,2012-05-10 10:35:00
3785,C1.1,11476,True,True,-180.6930812576,166.9744264453,2012-05-10 12:10:00,2012-05-10 12:21:00,2012-05-10 12:15:00
3790,C3.3,11476,True,True,-178.6851339457,231.7196262456,2012-05-10 16:55:00,2012-05-10 17:04:00,2012-05-10 16:59:00
3792,M1.7,11476,True,True,-163.4002047451,247.7240927941,2012-05-10 20:20:00,2012-05-10 20:30:00,2012-05-10 20:26:00
3793,C3.1,11476,True,True,-175.7935284148,294.8871210243,2012-05-11 03:35:00,2012-05-11 03:46:00,2012-05-11 03:42:00
3795,C1.9,11476,True,True,-49.5573997479,166.6158381297,2012-05-11 04:28:00,2012-05-11 04:39:00,2012-05-11 04:35:00
3796,C1.1,11476,False,True,-33.0464746302,166.5829561115,2012-05-11 05:24:00,2012-05-11 05:30:00,2012-05-11 05:27:00
3798,C1.2,11476,True,True,32.4372652966,263.7090055971,2012-05-11 07:00:00,2012-05-11 07:18:00,2012-05-11 07:05:00
3802,C2.3,11476,True,True,49.6542561174,149.8010479843,2012-05-11 09:37:00,2012-05-11 09:52:00,2012-05-11 09:46:00
3807,C1.5,11476,True,True,66.0478447272,165.9678189166,2012-05-11 12:10:00,2012-05-11 12:25:00,2012-05-11 12:16:00
3808,C4.3,11476,True,True,66.0473387221,165.9061016706,2012-05-11 12:58:00,2012-05-11 13:14:00,2012-05-11 13:10:00
3809,C3.5,11476,True,True,-96.7364383084,278.8624409647,2012-05-11 14:18:00,2012-05-11 14:25:00,2012-05-11 14:23:00
3810,C2.1,11476,True,True,17.3148671671,230.8091201454,2012-05-11 17:08:00,2012-05-11 17:20:00,2012-05-11 17:16:00
3812,C1.6,11476,True,True,33.2472452064,230.6527939699,2012-05-11 18:52:00,2012-05-11 19:00:00,2012-05-11 18:56:00
3813,C4.1,11476,True,True,45.986117342,230.5445446921,2012-05-11 19:54:00,2012-05-11 20:38:00,2012-05-11 20:16:00
3814,C3.2,11476,True,True,164.9977980064,131.6079604297,2012-05-11 23:02:00,2012-05-12 00:33:00,2012-05-11 23:44:00
3816,C1.3,11476,True,True,81.3046424903,245.8613271885,2012-05-12 04:36:00,2012-05-12 04:43:00,2012-05-12 04:39:00
3818,C1.7,11476,True,True,261.4157433131,146.3153650269,2012-05-12 06:49:00,2012-05-12 07:00:00,2012-05-12 06:55:00
3820,C1.4,11476,True,True,293.0524680597,145.628192664,2012-05-12 09:18:00,2012-05-12 09:30:00,2012-05-12 09:24:00
3821,C1.4,11476,True,True,228.4492020647,179.1128050975,2012-05-12 12:37:00,2012-05-12 12:51:00,2012-05-12 12:48:00
3823,C1.1,11476,True,True,384.8258290879,159.023080468,2012-05-13 01:55:00,2012-05-13 02:09:00,2012-05-13 02:02:00
3825,C4.4,11476,True,True,384.8182480569,158.8730969456,2012-05-13 04:01:00,2012-05-13 04:15:00,2012-05-13 04:08:00
3826,C7.0,11476,True,True,428.4763821583,173.941439268,2012-05-13 07:21:00,2012-05-13 08:20:00,2012-05-13 08:14:00
3827,B9.9,11476,True,True,500.6103166271,187.1701738914,2012-05-13 22:26:00,2012-05-13 22:43:00,2012-05-13 22:32:00
3828,C1.0,11476,False,True,811.3771669035,-355.3306109611,2012-05-14 00:38:00,2012-05-14 00:52:00,2012-05-14 00:45:00
3829,B8.0,11476,True,True,548.0369089763,185.2258698306,2012-05-14 04:24:00,2012-05-14 04:35:00,2012-05-14 04:29:00
3830,C4.1,11476,True,True,575.5674893318,216.3987970516,2012-05-14 07:14:00,2012-05-14 07:43:00,2012-05-14 07:38:00
3831,C2.5,11476,True,True,587.5568978954,183.4523400378,2012-05-14 09:35:00,2012-05-14 09:46:00,2012-05-14 09:39:00
3833,C1.0,11483,True,True,-577.3687284074,-402.5921227068,2012-05-14 13:33:00,2012-05-14 13:42:00,2012-05-14 13:38:00
3834,B7.0,11476,True,True,619.3884695161,181.8053709773,2012-05-14 15:42:00,2012-05-14 15:52:00,2012-05-14 15:48:00
3836,B9.2,11476,True,True,653.176284836,180.1601225115,2012-05-14 18:35:00,2012-05-14 18:56:00,2012-05-14 18:45:00
3838,B8.1,11484,True,True,-862.44448232,181.7257444182,2012-05-14 20:20:00,2012-05-14 20:28:00,2012-05-14 20:23:00
3839,B9.6,11476,True,True,653.1555473836,179.9622773771,2012-05-14 22:04:00,2012-05-14 22:19:00,2012-05-14 22:09:00
3840,C1.5,11476,True,True,679.6169271776,146.0587328116,2012-05-14 23:51:00,2012-05-15 00:13:00,2012-05-15 00:03:00
3841,C1.7,11476,True,True,737.6260060522,174.9883386839,2012-05-15 09:37:00,2012-05-15 10:04:00,2012-05-15 09:45:00
3843,B9.0,11482,True,True,-405.1386503284,267.0323938961,2012-05-15 19:41:00,2012-05-15 19:47:00,2012-05-15 19:45:00
3845,C3.0,11476,True,True,810.1974102371,233.4746423683,2012-05-15 22:11:00,2012-05-15 22:18:00,2012-05-15 22:16:00
3846,C1.7,11484,True,True,-757.8209459083,189.2147531506,2012-05-16 00:14:00,2012-05-16 00:21:00,2012-05-16 00:18:00
3847,C2.5,11476,True,True,831.3467140728,199.5035186705,2012-05-16 09:10:00,2012-05-16 09:33:00,2012-05-16 09:21:00
3848,C1.0,11476,True,True,847.4352051709,229.5818101165,2012-05-16 12:21:00,2012-05-16 12:30:00,2012-05-16 12:26:00
3849,M5.1,11476,True,True,904.3301082601,190.4460434887,2012-05-17 01:25:00,2012-05-17 02:14:00,2012-05-17 01:47:00
3851,C1.3,11476,True,True,921.3269266547,201.6103519625,2012-05-17 18:52:00,2012-05-17 19:37:00,2012-05-17 19:02:00
3853,C1.3,11476,True,True,923.7482472957,200.6159671468,2012-05-17 21:17:00,2012-05-17 21:44:00,2012-05-17 21:32:00
3854,C1.3,11476,True,True,924.923888494,200.0162930261,2012-05-17 22:45:00,2012-05-17 23:25:00,2012-05-17 23:03:00
3855,B7.7,11482,True,True,93.8650548961,266.617657916,2012-05-18 04:45:00,2012-05-18 04:55:00,2012-05-18 04:51:00
3856,C3.6,11476,True,True,927.4517600739,196.9828147637,2012-05-18 07:53:00,2012-05-18 08:39:00,2012-05-18 08:23:00
