flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
5398,C1.3,11654,True,True,153.0475763497,127.5133535411,2013-01-14 17:13:00,2013-01-14 17:29:00,2013-01-14 17:20:00
5399,B8.0,11650,True,True,640.013338535,-443.5198029916,2013-01-14 18:45:00,2013-01-14 18:53:00,2013-01-14 18:50:00
5400,C2.2,11654,True,True,186.4655291344,144.8429804044,2013-01-15 05:52:00,2013-01-15 05:59:00,2013-01-15 05:56:00
5404,C1.2,11654,True,True,203.4166157713,178.6849426441,2013-01-15 12:00:00,2013-01-15 12:17:00,2013-01-15 12:10:00
5406,B7.8,11655,True,True,827.744949853,-351.9338600561,2013-01-15 21:50:00,2013-01-15 22:08:00,2013-01-15 22:00:00
5407,C1.8,11654,True,True,282.8197227439,227.8231694133,2013-01-15 22:50:00,2013-01-15 22:59:00,2013-01-15 22:55:00
5408,B7.1,11654,True,True,338.7107622363,176.4058241109,2013-01-16 02:14:00,2013-01-16 02:21:00,2013-01-16 02:18:00
5410,C2.2,11650,False,True,813.2834129953,-484.7928048762,2013-01-16 18:21:00,2013-01-16 20:05:00,2013-01-16 19:23:00
5413,B9.2,11652,True,True,920.7366864449,309.8792541295,2013-01-18 01:39:00,2013-01-18 01:50:00,2013-01-18 01:45:00
5414,C1.7,11652,True,True,923.6048752505,307.4713715254,2013-01-18 04:40:00,2013-01-18 04:48:00,2013-01-18 04:45:00
5416,C2.4,11652,True,True,926.4762791146,303.4469084878,2013-01-18 09:37:00,2013-01-18 09:45:00,2013-01-18 09:43:00
5417,C1.0,11654,True,True,771.7003785643,169.0483650477,2013-01-18 13:09:00,2013-01-18 13:17:00,2013-01-18 13:14:00
5418,B4.6,11659,True,True,-698.4198671728,126.3337688259,2013-01-18 14:13:00,2013-01-18 14:25:00,2013-01-18 14:17:00
5419,C5.8,11654,True,True,-478.671160748,273.8971966941,2013-01-18 16:50:00,2013-01-18 17:12:00,2013-01-18 17:07:00
5421,B6.2,11660,True,True,-451.0813520583,259.1918068652,2013-01-18 22:08:00,2013-01-18 22:24:00,2013-01-18 22:12:00
5422,B9.4,11660,True,True,-449.4708922587,275.6760030027,2013-01-18 23:25:00,2013-01-18 23:38:00,2013-01-18 23:33:00
