flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
9548,C6.7,12242,True,True,660.6689286419,-299.7112595295,2014-12-21 02:05:00,2014-12-21 03:04:00,2014-12-21 02:45:00
9549,C5.4,12244,True,False,-654.3029147987,-13.0766233156,2014-12-21 04:47:00,2014-12-21 05:08:00,2014-12-21 04:55:00
9550,M1.2,12242,True,True,691.0830304023,-300.3115339405,2014-12-21 07:18:00,2014-12-21 07:51:00,2014-12-21 07:32:00
9551,M1.0,12241,True,True,424.7834791421,-144.346216143,2014-12-21 11:24:00,2014-12-21 12:57:00,2014-12-21 12:17:00
9552,C3.1,12242,True,True,747.8366930619,-301.860957267,2014-12-21 15:43:00,2014-12-21 16:13:00,2014-12-21 16:01:00
9555,M1.0,12242,True,True,747.8584249787,-301.3761053766,2014-12-22 01:33:00,2014-12-22 01:59:00,2014-12-22 01:49:00
9556,C8.7,12242,True,True,761.5423217639,-318.1869046108,2014-12-22 04:27:00,2014-12-22 05:24:00,2014-12-22 04:54:00
9557,C7.0,12242,True,True,839.4410706089,-338.5809025823,2014-12-22 10:58:00,2014-12-22 11:27:00,2014-12-22 11:07:00
9558,C5.7,12241,True,True,662.222254039,-197.5835395686,2014-12-22 21:15:00,2014-12-22 22:39:00,2014-12-22 22:25:00
9560,C1.4,12244,False,True,-197.6661110136,-36.5024247974,2014-12-23 03:39:00,2014-12-23 04:14:00,2014-12-23 03:58:00
9561,C2.1,12242,True,True,897.3913354157,-276.7135915982,2014-12-23 04:45:00,2014-12-23 06:08:00,2014-12-23 05:06:00
9562,C1.5,12242,True,True,839.4899841535,-337.9133737942,2014-12-23 07:39:00,2014-12-23 07:46:00,2014-12-23 07:42:00
9564,C2.3,12241,True,True,825.986541018,-118.4640014519,2014-12-23 19:45:00,2014-12-23 19:59:00,2014-12-23 19:51:00
9565,C2.2,12242,True,True,921.6688978928,-316.2349638992,2014-12-23 21:22:00,2014-12-23 21:27:00,2014-12-23 21:24:00
9567,C4.9,12242,True,True,921.6722340757,-316.2307929879,2014-12-23 22:44:00,2014-12-23 22:56:00,2014-12-23 22:49:00
9568,C3.7,12241,True,True,836.1756518873,-186.7339629984,2014-12-24 02:30:00,2014-12-24 02:43:00,2014-12-24 02:37:00
9569,C3.0,12242,True,True,936.845038105,-267.3367376138,2014-12-24 04:11:00,2014-12-24 04:55:00,2014-12-24 04:35:00
9570,C1.8,12245,True,True,-470.1017347905,166.9061200839,2014-12-24 12:59:00,2014-12-24 13:12:00,2014-12-24 13:08:00
9572,C2.4,12242,True,True,937.49497025,-268.6353518829,2014-12-24 23:46:00,2014-12-25 00:17:00,2014-12-24 23:59:00
9573,C4.0,12242,True,True,937.5076642971,-268.6339969775,2014-12-25 05:19:00,2014-12-25 05:26:00,2014-12-25 05:23:00
9574,C4.3,12248,True,True,-741.8387156772,-313.4516190955,2014-12-25 12:00:00,2014-12-25 12:27:00,2014-12-25 12:11:00
9575,C1.7,12248,True,True,-701.8926133323,-311.1988273121,2014-12-25 19:05:00,2014-12-25 19:16:00,2014-12-25 19:11:00
9576,C1.7,12249,True,True,613.0329692147,-190.7125357857,2014-12-26 08:25:00,2014-12-26 08:33:00,2014-12-26 08:30:00
9579,C2.4,12249,True,True,611.135128482,-173.6072471763,2014-12-26 11:17:00,2014-12-26 11:28:00,2014-12-26 11:24:00
9582,C3.7,12249,True,True,639.263093444,-174.3277950227,2014-12-26 15:04:00,2014-12-26 15:25:00,2014-12-26 15:16:00
9583,C6.5,12249,True,True,659.6584763638,-174.8990689649,2014-12-26 18:00:00,2014-12-26 18:15:00,2014-12-26 18:07:00
9584,C2.3,12249,False,True,684.726242853,-175.7102197662,2014-12-26 21:05:00,2014-12-26 22:15:00,2014-12-26 21:44:00
9585,C1.6,12249,True,True,699.5177830184,-176.1775739292,2014-12-26 23:50:00,2014-12-27 00:06:00,2014-12-26 23:56:00
9586,M2.2,12249,True,True,713.7415351455,-159.7582628952,2014-12-27 02:03:00,2014-12-27 02:24:00,2014-12-27 02:16:00
9587,C1.9,12249,True,True,724.8103724411,-160.0503715101,2014-12-27 06:00:00,2014-12-27 06:23:00,2014-12-27 06:11:00
9588,C1.3,12248,True,True,-422.7610543564,-283.2889626448,2014-12-27 14:59:00,2014-12-27 15:09:00,2014-12-27 15:05:00
9589,B9.9,12249,True,True,875.3313987102,-151.8367124794,2014-12-28 07:31:00,2014-12-28 07:37:00,2014-12-28 07:34:00
9590,C1.7,12248,True,True,-359.6293249128,-297.0021214744,2014-12-28 09:56:00,2014-12-28 10:24:00,2014-12-28 10:07:00
9591,C2.3,12248,True,True,-208.1677378991,-278.2358997168,2014-12-28 13:33:00,2014-12-28 13:49:00,2014-12-28 13:40:00
9592,C3.3,12248,True,True,-286.2325999413,-278.8427185719,2014-12-28 17:50:00,2014-12-28 18:09:00,2014-12-28 17:59:00
