flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
4231,M6.9,11515,True,True,868.2995999812,-291.7517928213,2012-07-08 16:23:00,2012-07-08 16:42:00,2012-07-08 16:32:00
4232,C8.8,11520,True,True,-675.9338138571,-299.8403753011,2012-07-08 17:29:00,2012-07-08 17:47:00,2012-07-08 17:34:00
4234,C6.6,11520,True,True,-654.3559432977,-301.470694108,2012-07-08 19:21:00,2012-07-08 19:28:00,2012-07-08 19:24:00
4235,C4.5,11516,False,True,809.795532255,232.7854094731,2012-07-09 07:06:00,2012-07-09 07:22:00,2012-07-09 07:13:00
4236,C7.9,11515,False,True,893.9742975381,-283.7044500009,2012-07-09 08:05:00,2012-07-09 08:58:00,2012-07-09 08:30:00
4238,C5.0,11515,True,True,909.9302156738,-247.3284951177,2012-07-09 19:46:00,2012-07-09 19:56:00,2012-07-09 19:52:00
4239,C2.2,11520,True,True,-506.3178141899,-326.6389199623,2012-07-09 22:07:00,2012-07-09 22:28:00,2012-07-09 22:17:00
4240,M1.1,11520,True,True,-499.9650591561,-326.9824488427,2012-07-09 23:03:00,2012-07-09 23:11:00,2012-07-09 23:07:00
4242,C7.0,11521,True,True,-276.0779071781,-410.4240194983,2012-07-10 04:31:00,2012-07-10 04:45:00,2012-07-10 04:39:00
4244,M2.0,11520,True,True,-452.8256044989,-329.3936911415,2012-07-10 06:05:00,2012-07-10 06:47:00,2012-07-10 06:27:00
4245,C4.5,11519,True,True,-111.008165709,-321.9934805031,2012-07-10 08:16:00,2012-07-10 08:38:00,2012-07-10 08:34:00
4247,C5.5,11520,True,True,-395.5796190866,-316.4117853892,2012-07-10 12:08:00,2012-07-10 12:31:00,2012-07-10 12:24:00
4249,C8.2,11521,True,True,-256.7875159266,-411.4041171572,2012-07-10 13:39:00,2012-07-10 13:49:00,2012-07-10 13:45:00
4250,C5.6,11520,True,True,-367.4749481825,-317.5171607983,2012-07-10 15:27:00,2012-07-10 15:50:00,2012-07-10 15:45:00
4251,C3.2,11520,True,True,-329.1942510377,-318.9138468686,2012-07-10 20:07:00,2012-07-10 20:16:00,2012-07-10 20:14:00
4252,C3.0,11515,True,True,911.3235193832,-243.6042542204,2012-07-10 23:57:00,2012-07-11 00:23:00,2012-07-11 00:09:00
4253,C3.4,11521,True,True,-122.2537507189,-414.4859521249,2012-07-11 05:26:00,2012-07-11 05:38:00,2012-07-11 05:33:00
4254,C9.9,11521,True,True,-76.5623036537,-415.0435110388,2012-07-11 08:24:00,2012-07-11 08:37:00,2012-07-11 08:31:00
4255,C1.7,11519,True,True,140.9725986795,-354.5153959628,2012-07-11 14:35:00,2012-07-11 14:49:00,2012-07-11 14:42:00
4256,C1.9,11520,True,True,-234.5093549357,-337.8066334397,2012-07-11 15:57:00,2012-07-11 16:06:00,2012-07-11 16:02:00
4257,C5.6,11520,True,True,-187.3553076047,-354.3264355917,2012-07-11 21:24:00,2012-07-11 22:49:00,2012-07-11 22:27:00
4258,C1.3,11521,True,True,46.5993680853,-386.3062287671,2012-07-12 01:05:00,2012-07-12 01:17:00,2012-07-12 01:09:00
4260,C1.0,11521,True,True,171.9952758715,-415.4692693705,2012-07-12 07:23:00,2012-07-12 07:46:00,2012-07-12 07:27:00
4262,X1.4,11520,True,True,15.9759443852,-310.50260808,2012-07-12 15:37:00,2012-07-12 17:30:00,2012-07-12 16:49:00
4263,C2.4,11521,True,True,354.6066463511,-427.235521976,2012-07-13 06:23:00,2012-07-13 06:37:00,2012-07-13 06:29:00
4264,C1.5,11520,True,True,126.7783567793,-326.672759947,2012-07-13 11:07:00,2012-07-13 11:13:00,2012-07-13 11:11:00
4265,C1.5,11521,True,True,398.6541407726,-411.2751860293,2012-07-13 12:15:00,2012-07-13 12:22:00,2012-07-13 12:19:00
4266,C1.3,11520,True,True,269.947622896,-277.8398536401,2012-07-13 19:00:00,2012-07-13 19:27:00,2012-07-13 19:04:00
4267,C2.4,11520,True,True,285.3108255541,-277.6609716631,2012-07-13 22:01:00,2012-07-13 22:19:00,2012-07-13 22:10:00
4269,M1.0,11521,True,True,515.9729506493,-406.6616495565,2012-07-14 04:51:00,2012-07-14 05:05:00,2012-07-14 04:58:00
4270,C2.0,11521,False,True,538.7588711041,-360.8637699162,2012-07-14 07:31:00,2012-07-14 07:37:00,2012-07-14 07:34:00
4271,C1.4,11522,True,True,582.9457544355,142.4125473097,2012-07-14 09:07:00,2012-07-14 09:16:00,2012-07-14 09:12:00
4272,C3.2,11520,True,True,391.6474624626,-259.4230735145,2012-07-14 10:29:00,2012-07-14 10:51:00,2012-07-14 10:39:00
4273,C2.4,11520,True,True,433.3349311098,-273.8325522949,2012-07-14 14:08:00,2012-07-14 14:23:00,2012-07-14 14:16:00
4274,C2.5,11520,True,True,384.8536390204,-322.5838180535,2012-07-14 15:38:00,2012-07-14 15:49:00,2012-07-14 15:44:00
4275,C1.1,11521,True,True,740.5106357437,-374.9435275954,2012-07-15 14:32:00,2012-07-15 14:40:00,2012-07-15 14:36:00
4277,C3.8,11519,True,True,819.3437755827,-305.0839451937,2012-07-15 18:38:00,2012-07-15 18:49:00,2012-07-15 18:47:00
4278,C2.8,11519,True,True,774.3317795345,-341.5207442179,2012-07-15 19:47:00,2012-07-15 19:53:00,2012-07-15 19:51:00
4279,C1.2,11519,True,True,774.3327586446,-341.5407111331,2012-07-15 20:27:00,2012-07-15 20:51:00,2012-07-15 20:46:00
4281,C3.5,11520,True,True,635.1774381596,-295.2232109008,2012-07-15 21:43:00,2012-07-15 21:52:00,2012-07-15 21:49:00
4282,C2.4,11519,True,True,805.6294347731,-307.4616747381,2012-07-15 23:53:00,2012-07-16 00:03:00,2012-07-15 23:59:00
4283,C3.0,11522,True,True,822.3883894183,129.6423178576,2012-07-16 04:52:00,2012-07-16 05:09:00,2012-07-16 04:58:00
4284,C2.2,11520,True,True,713.7617270699,-304.2785588236,2012-07-16 13:01:00,2012-07-16 13:19:00,2012-07-16 13:10:00
4285,C1.8,11520,True,True,743.6373604751,-301.2527822929,2012-07-16 18:29:00,2012-07-16 18:40:00,2012-07-16 18:36:00
4286,C7.5,11520,True,True,751.9607421052,-269.7330920456,2012-07-16 19:19:00,2012-07-16 20:43:00,2012-07-16 20:03:00
4288,C2.4,11521,True,True,827.5403373057,-319.1217348837,2012-07-17 04:03:00,2012-07-17 04:21:00,2012-07-17 04:15:00
4289,C1.5,11521,True,True,887.7672604006,-313.8224173099,2012-07-17 05:52:00,2012-07-17 06:10:00,2012-07-17 06:05:00
4290,M1.7,11520,True,True,756.4028004888,-470.5863126245,2012-07-17 12:03:00,2012-07-17 19:04:00,2012-07-17 17:15:00
4291,C3.9,11520,True,True,879.6286216199,-291.9738575566,2012-07-18 02:57:00,2012-07-18 03:17:00,2012-07-18 03:09:00
4292,C3.0,11520,True,True,885.166933981,-289.8780761964,2012-07-18 05:55:00,2012-07-18 06:09:00,2012-07-18 06:02:00
4293,C4.5,11520,True,True,902.1266055796,-277.614299101,2012-07-18 22:03:00,2012-07-18 22:33:00,2012-07-18 22:18:00
4294,C2.4,11524,True,True,-546.7938599761,-320.223342494,2012-07-19 00:00:00,2012-07-19 00:14:00,2012-07-19 00:09:00
4295,C1.3,11524,True,True,-535.9126154552,-320.9768235602,2012-07-19 01:34:00,2012-07-19 01:39:00,2012-07-19 01:37:00
