flare_id,goes_class,noaa_active_region,primary_verified,secondary_verified,x_hpc,y_hpc,start_time,end_time,peak_time
4363,C1.3,11538,True,True,-845.0731137898,-400.7865379481,2012-07-31 15:54:00,2012-07-31 16:07:00,2012-07-31 16:02:00
4364,C4.0,11536,True,True,-308.0833524056,-479.7027091479,2012-07-31 17:10:00,2012-07-31 17:32:00,2012-07-31 17:27:00
4365,C1.2,11535,False,True,-725.5405501921,237.4117144287,2012-07-31 19:25:00,2012-07-31 19:35:00,2012-07-31 19:30:00
4366,C2.4,11528,True,True,588.8586088097,173.3255602499,2012-07-31 21:59:00,2012-07-31 22:08:00,2012-07-31 22:05:00
4367,C1.3,11538,True,True,-809.2046138796,-400.5176809362,2012-07-31 23:29:00,2012-07-31 23:36:00,2012-07-31 23:33:00
4370,C2.4,11538,True,False,-794.0330157948,-404.3178390958,2012-08-01 03:57:00,2012-08-01 04:06:00,2012-08-01 04:02:00
4371,C1.0,11538,True,False,-789.7505248932,-405.3194978584,2012-08-01 05:26:00,2012-08-01 05:32:00,2012-08-01 05:29:00
4372,C1.0,11532,True,False,-31.1242738843,-413.34128665,2012-08-01 06:18:00,2012-08-01 06:27:00,2012-08-01 06:22:00
4374,C2.3,11535,True,False,-625.9395755304,274.3244420324,2012-08-01 12:47:00,2012-08-01 12:58:00,2012-08-01 12:52:00
4375,C1.1,11538,True,True,-783.2900414323,-406.9104258669,2012-08-01 14:01:00,2012-08-01 14:09:00,2012-08-01 14:04:00
4378,C1.8,11532,True,True,93.8064589603,-398.5091544501,2012-08-01 18:40:00,2012-08-01 18:54:00,2012-08-01 18:46:00
4379,C1.2,11535,True,True,-544.7921252588,218.0051140977,2012-08-01 23:39:00,2012-08-01 23:49:00,2012-08-01 23:45:00
4380,C1.5,11532,True,True,260.2244821987,-395.4650306055,2012-08-02 04:53:00,2012-08-02 04:59:00,2012-08-02 04:56:00
4383,B8.7,11538,True,True,-640.8426770587,-386.7525438885,2012-08-03 04:52:00,2012-08-03 05:04:00,2012-08-03 04:56:00
4384,C2.8,11539,True,True,-719.6428771792,-405.3672985691,2012-08-03 05:51:00,2012-08-03 06:08:00,2012-08-03 06:00:00
4385,C1.4,11538,True,True,-596.2466806152,-391.4195247234,2012-08-03 07:52:00,2012-08-03 08:23:00,2012-08-03 08:11:00
4386,C1.4,11540,True,True,-751.8019705389,-467.5558839304,2012-08-03 16:05:00,2012-08-03 16:49:00,2012-08-03 16:27:00
4387,C3.0,11535,True,True,-218.4872299102,200.1352375309,2012-08-03 21:20:00,2012-08-03 21:31:00,2012-08-03 21:27:00
4388,C1.3,11535,True,True,-187.7823408444,199.2215889317,2012-08-04 01:25:00,2012-08-04 01:34:00,2012-08-04 01:30:00
4389,C2.7,11535,True,True,-171.3344168379,214.9427536984,2012-08-04 04:13:00,2012-08-04 04:22:00,2012-08-04 04:18:00
4390,C1.3,11535,True,True,-185.53700314,231.2902614957,2012-08-04 06:03:00,2012-08-04 06:11:00,2012-08-04 06:08:00
